date,SOX,TWII,DXY,US10Y,VIX,NASDAQ,top5_net,top10_net
2005-11-04,451.6114807128906,5911.71337890625,91.26000213623047,4.6570000648498535,13.170000076293945,2169.429931640625,999998.0,2114.0
2005-11-07,453.060791015625,5860.36328125,91.29000091552734,4.638999938964844,13.100000381469727,2178.239990234375,999998.0,2396.0
2005-11-08,452.08123779296875,5849.60302734375,91.37000274658203,4.565000057220459,13.079999923706055,2172.070068359375,999998.0,3685.0
2005-11-09,458.43817138671875,5971.03271484375,91.5,4.635000228881836,12.800000190734863,2175.81005859375,999998.0,717.0
2005-11-10,464.3053283691406,5988.34228515625,92.08000183105469,4.564000129699707,11.899999618530273,2196.679931640625,999998.0,-4226.0
2005-11-11,460.9269714355469,6075.23193359375,91.9800033569336,,11.630000114440918,2202.469970703125,999998.0,-4389.0
2005-11-14,463.5057373046875,6083.59228515625,92.12999725341797,4.604000091552734,12.180000305175781,2200.949951171875,999998.0,-3430.0
2005-11-15,462.0464172363281,6030.71240234375,92.08999633789062,4.557000160217285,12.229999542236328,2186.739990234375,999998.0,-1812.0
2005-11-16,461.6566162109375,6046.17236328125,92.33000183105469,4.484000205993652,12.260000228881836,2187.929931640625,999998.0,-1693.0
2005-11-17,466.5642395019531,6020.912109375,91.87999725341797,4.459000110626221,11.25,2220.4599609375,999998.0,2328.0
2005-11-18,478.2286071777344,6106.71240234375,91.93000030517578,4.501999855041504,11.119999885559082,2227.070068359375,999998.0,2916.0
2005-11-21,478.3485412597656,6103.39208984375,92.02999877929688,4.460999965667725,10.819999694824219,2241.669921875,999998.0,3334.0
2005-11-22,482.636474609375,6059.162109375,91.5,4.427999973297119,10.600000381469727,2253.56005859375,999998.0,2709.0
2005-11-23,480.2476501464844,6123.4921875,91.51000213623047,4.473999977111816,10.960000038146973,2259.97998046875,999998.0,2134.0
2005-11-24,,6111.8623046875,,,,,999998.0,2802.0
2005-11-25,484.3756103515625,6128.17236328125,92.04000091552734,4.431000232696533,10.880000114440918,2263.010009765625,999998.0,3461.0
2005-11-28,478.5284729003906,6203.81103515625,90.9800033569336,4.406000137329102,11.84000015258789,2239.3701171875,999998.0,1635.0
2005-11-29,475.5498962402344,6139.48193359375,91.62000274658203,4.48199987411499,11.890000343322754,2232.7099609375,999998.0,-90.0
2005-11-30,481.4070739746094,6203.44140625,91.56999969482422,4.5,12.0600004196167,2232.820068359375,999998.0,-259.0
2005-12-01,501.6672668457031,6179.791015625,91.81999969482422,4.520999908447266,11.239999771118164,2267.169921875,999998.0,-973.0
2005-12-02,505.3454895019531,6228.92138671875,91.94999694824219,4.519000053405762,11.010000228881836,2273.3701171875,999998.0,-512.0
2005-12-05,497.4293212890625,6348.2802734375,91.4800033569336,4.566999912261963,11.600000381469727,2257.639892578125,999998.0,148.0
2005-12-06,502.6167907714844,6350.490234375,91.44000244140625,4.49399995803833,11.520000457763672,2260.760009765625,999998.0,-482.0
2005-12-07,496.65966796875,6329.49072265625,91.88999938964844,4.517000198364258,12.180000305175781,2252.010009765625,999998.0,-1088.0
2005-12-08,488.1737976074219,6249.1611328125,91.26000213623047,4.464000225067139,12.210000038146973,2246.4599609375,999998.0,-4705.0
2005-12-09,496.9695129394531,6264.33056640625,91.25,4.5370001792907715,11.6899995803833,2256.72998046875,999998.0,-4472.0
2005-12-12,499.9580993652344,6266.2607421875,90.3499984741211,4.546999931335449,11.470000267028809,2260.949951171875,999998.0,-4903.0
2005-12-13,502.5968017578125,6261.15087890625,90.37999725341797,4.534999847412109,11.109999656677246,2265.0,999998.0,-5573.0
2005-12-14,500.5278015136719,6235.3212890625,89.83000183105469,4.449999809265137,10.479999542236328,2262.590087890625,999998.0,-4398.0
2005-12-15,498.13897705078125,6258.44091796875,90.0199966430664,4.4679999351501465,10.729999542236328,2260.6298828125,999998.0,-5642.0
2005-12-16,495.05047607421875,6350.66015625,89.69999694824219,4.447999954223633,10.680000305175781,2252.47998046875,999998.0,-6195.0
2005-12-19,483.66595458984375,6431.39013671875,89.87000274658203,4.441999912261963,11.380000114440918,2222.739990234375,999998.0,-5823.0
2005-12-20,486.144775390625,6427.81005859375,90.77999877929688,4.466000080108643,11.1899995803833,2222.419921875,999998.0,-8002.0
2005-12-21,484.52557373046875,6471.8603515625,90.94000244140625,4.486000061035156,10.8100004196167,2231.659912109375,999998.0,-4445.0
2005-12-22,490.4327087402344,6417.17041015625,90.72000122070312,4.433000087738037,10.289999961853027,2246.489990234375,999998.0,489.0
2005-12-23,491.5821533203125,6512.599609375,90.83999633789062,4.380000114440918,10.270000457763672,2249.419921875,999998.0,808.0
2005-12-26,,6534.73974609375,,,,,999998.0,1373.0
2005-12-27,485.35516357421875,6531.5595703125,91.19000244140625,4.341000080108643,11.569999694824219,2226.889892578125,999998.0,2209.0
2005-12-28,486.4446105957031,6524.36962890625,91.26000213623047,4.377999782562256,11.350000381469727,2228.93994140625,999998.0,3679.0
2005-12-29,481.7668762207031,6575.49951171875,91.0999984741211,4.375999927520752,11.609999656677246,2218.159912109375,999998.0,1197.0
2005-12-30,479.2580871582031,6548.3095703125,91.16999816894531,4.394999980926514,12.069999694824219,2205.320068359375,999998.0,-612.0
